Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
100318,4,0,2.808,4.48,1,0,4,False,19.21,2,2,6,3.352,83.04,1
100319,4,4,2.338,4.23,2,2,1,False,14.77,4,1,4,2.779,60.3,2
100320,4,0,2.831,40.0,1,2,1,False,11.65,7,1,9,3.204,86.64,0
100321,1,0,2.714,1.01,3,2,3,True,12.34,2,2,5,2.827,76.14,2
100322,1,3,3.244,5.8,1,0,4,True,16.55,5,2,5,3.933,85.46,2
100323,1,0,3.275,1.01,3,1,1,False,12.45,1,2,3,3.302,51.93,1
100324,4,0,2.048,7.49,1,2,2,False,4.84,2,1,4,1.816,90.08,0
100325,3,1,3.414,2.16,4,1,1,False,19.16,5,0,4,3.873,83.84,1
100326,1,2,2.868,4.37,3,1,3,True,9.79,3,1,6,3.303,82.62,2
100327,1,0,3.401,19.48,0,2,3,True,4.95,4,0,7,3.42,69.04,1
100328,1,2,2.782,1.24,0,2,2,True,20.34,2,1,5,2.991,60.24,1
100329,2,0,3.318,5.16,1,2,3,True,7.37,1,0,3,3.178,73.04,1
100330,4,2,3.468,8.89,2,2,2,False,17.69,5,1,3,3.729,63.13,1
100331,2,2,3.767,1.27,4,1,2,False,17.79,3,1,4,4.0,71.23,2
100332,0,1,2.366,29.13,1,2,3,False,12.81,7,0,6,2.71,69.16,0
100333,4,4,2.572,0.65,1,2,3,False,8.76,5,0,6,2.633,94.02,2
100334,4,3,3.8,40.0,1,0,4,True,5.04,8,1,7,4.0,70.75,0
100335,4,0,3.308,1.88,4,2,4,True,7.27,5,2,3,3.28,64.13,2
100336,4,2,3.004,13.65,1,0,3,True,18.37,4,0,2,3.601,80.65,2
100337,0,4,3.146,2.92,0,0,3,False,18.45,2,1,4,3.11,73.74,1
100338,1,2,3.238,9.42,3,1,2,False,12.4,4,1,7,3.474,65.5,0
100339,2,4,2.797,0.34,1,0,5,False,18.75,5,1,1,3.209,98.6,1
100340,4,1,2.315,15.4,0,1,2,True,5.34,4,1,5,2.428,55.3,1
100341,2,1,3.725,2.4,2,1,2,False,8.14,3,0,1,3.904,71.19,2
100342,2,2,2.689,3.66,2,1,2,False,11.26,3,2,1,3.054,76.66,2
100343,4,0,2.733,23.54,0,0,5,True,17.26,8,2,9,3.019,62.68,0
100344,2,2,3.853,6.82,1,0,3,False,10.66,2,0,1,4.0,84.84,2
100345,2,3,3.448,17.5,0,2,3,False,13.58,3,1,6,3.558,82.42,0
100346,1,0,3.208,32.77,3,2,5,False,1.9,8,1,5,3.228,73.52,0
100347,1,2,2.829,4.77,3,2,3,False,9.63,2,0,3,2.898,67.17,1
100348,4,0,3.52,1.13,0,0,5,True,7.89,3,1,6,3.621,86.97,1
100349,2,4,3.23,4.99,4,1,2,False,5.96,2,1,2,3.334,45.42,1
100350,1,0,3.811,7.2,1,2,3,False,8.46,2,0,4,3.991,73.79,2
100351,1,1,3.402,1.94,2,0,3,False,11.86,1,1,2,3.613,87.1,2
100352,0,0,3.542,4.93,0,1,2,False,5.99,1,2,4,3.616,66.01,1
100353,1,0,3.03,8.26,4,1,1,True,2.4,3,1,6,3.078,82.29,2
100354,4,1,2.915,9.77,1,1,1,True,7.0,3,1,4,3.175,97.22,0
100355,4,2,2.456,3.84,0,1,1,False,16.09,1,0,1,2.594,58.42,1
100356,1,3,2.83,9.04,2,2,3,False,11.36,2,1,5,2.936,100.0,2
100357,4,4,2.879,32.69,1,1,2,True,13.2,9,1,4,2.836,67.28,2
100358,1,2,3.416,2.75,3,1,2,False,11.46,1,1,6,3.731,79.42,1
100359,3,0,3.006,13.87,4,0,3,False,4.73,4,1,6,3.197,66.26,0
100360,1,4,3.089,27.87,3,0,5,True,20.49,9,2,10,3.182,80.8,0
100361,2,2,3.046,21.76,0,1,3,False,9.74,6,0,4,3.229,76.52,2
100362,1,2,3.392,2.73,3,1,1,True,14.06,3,1,1,3.667,100.0,1
100363,2,4,2.589,8.71,1,2,2,True,16.35,4,0,4,2.906,54.32,0
100364,1,3,2.868,35.34,3,2,3,True,4.44,9,0,8,3.055,71.27,0
100365,3,2,3.388,7.96,4,1,2,True,14.83,6,2,5,3.608,75.27,2
100366,2,2,3.711,2.81,0,1,3,False,10.41,5,1,5,3.903,79.8,2
100367,3,0,2.404,4.59,2,0,4,True,7.32,4,1,6,2.494,75.01,2
100368,3,1,3.312,12.35,4,0,3,True,14.55,8,1,4,3.774,84.58,0
100369,4,4,3.479,5.67,1,1,3,True,13.46,4,1,5,3.687,75.45,0
100370,4,2,3.219,7.67,1,0,4,True,1.0,6,2,4,3.576,69.86,0
100371,4,4,3.678,2.72,2,0,4,False,13.99,2,2,3,3.759,89.21,1
100372,4,1,3.832,0.68,1,1,1,False,14.35,1,1,3,4.0,90.72,1
100373,4,1,3.199,1.85,1,0,4,True,6.68,1,0,2,3.603,83.61,2
100374,1,4,3.807,24.8,3,2,3,True,10.25,5,0,3,4.0,61.82,0
100375,4,3,2.337,7.19,1,0,3,False,18.91,4,0,1,2.768,100.0,0
100376,2,0,3.302,11.65,0,2,4,True,6.45,2,1,4,3.233,63.22,0
100377,0,0,3.197,15.96,0,0,4,False,13.3,5,1,4,3.332,76.39,1
100378,4,3,3.451,2.87,1,0,4,False,8.02,2,2,4,3.608,85.8,1
100379,0,0,2.722,1.03,2,1,1,True,17.56,3,0,4,2.704,68.26,1
100380,4,0,2.808,7.85,1,2,5,True,8.17,5,1,5,2.854,61.94,2
100381,4,2,2.24,33.26,1,2,1,False,13.58,7,1,4,2.454,65.19,0
100382,1,3,3.609,1.98,3,2,1,False,16.19,1,0,5,4.0,91.91,1
100383,1,0,2.937,2.3,3,0,5,False,3.49,5,2,3,3.022,82.15,0
100384,3,0,2.14,12.68,4,2,5,True,12.46,3,1,3,2.325,65.38,2
100385,1,0,2.867,13.92,1,1,3,False,1.71,6,0,3,2.83,70.62,1
100386,0,0,3.176,2.62,3,1,2,True,11.62,2,1,1,3.298,74.85,2
100387,4,0,3.577,4.82,2,2,4,True,14.43,2,0,4,3.993,89.82,1
100388,4,1,3.282,12.15,2,2,1,True,17.22,3,2,3,3.598,83.47,2
100389,0,0,3.135,1.76,0,1,2,True,14.31,1,0,2,3.285,72.23,1
100390,0,2,3.154,9.15,0,2,4,False,11.02,3,2,5,3.309,63.96,2
100391,3,1,2.416,5.96,2,2,3,False,13.59,4,2,4,2.545,86.1,2
100392,2,2,3.513,4.97,2,0,3,False,14.34,3,0,5,3.533,100.0,0
100393,2,0,3.125,9.24,1,1,3,False,8.39,3,1,7,3.607,85.0,2
100394,0,2,3.269,0.86,0,1,2,False,10.3,1,0,4,3.518,50.58,1
100395,2,1,3.421,1.25,0,1,1,True,14.07,5,2,4,3.397,82.27,2
100396,3,4,3.217,13.42,0,0,3,True,11.75,4,1,7,3.498,80.63,0
100397,0,4,3.966,8.84,1,2,2,False,13.04,5,1,8,4.0,87.89,0
100398,2,4,3.462,34.0,4,1,3,True,4.65,5,2,9,3.536,60.34,0
100399,0,2,2.04,23.92,1,2,4,True,11.19,5,1,6,2.449,77.62,0
100400,0,4,2.886,11.08,0,1,2,False,7.89,6,0,4,2.999,56.25,0
100401,4,3,2.962,5.6,4,0,3,False,13.31,1,1,2,3.313,93.75,1
100402,3,3,3.382,14.38,0,0,3,False,1.0,4,1,6,3.438,92.49,0
100403,1,4,2.356,24.2,0,1,3,True,7.1,4,1,6,2.858,45.37,2
100404,0,3,3.382,12.02,0,1,1,True,15.55,4,0,5,3.933,80.62,2
100405,2,0,2.313,3.21,2,1,3,False,8.62,3,0,3,2.709,54.93,2
100406,3,3,2.554,6.65,1,1,1,False,10.74,6,2,6,2.777,84.58,2
100407,2,2,3.549,2.51,0,1,3,False,2.65,3,1,6,3.658,53.56,2
100408,4,2,3.548,21.32,1,0,4,False,14.03,6,0,4,3.984,71.44,0
100409,3,0,3.838,0.75,4,1,3,True,9.57,1,1,3,3.879,95.15,1
100410,4,2,2.036,30.41,1,0,3,True,16.22,5,0,4,2.749,65.48,0
100411,2,2,2.774,1.93,0,1,2,False,13.29,4,2,6,3.056,60.14,2
100412,3,2,3.09,3.43,2,0,5,False,22.1,3,1,4,3.349,64.69,1
100413,3,4,3.095,3.95,3,0,3,False,15.47,5,2,3,3.248,100.0,2
100414,1,0,3.657,20.05,3,2,3,True,15.33,5,0,1,4.0,74.39,0
100415,1,2,3.539,35.87,3,2,1,True,16.21,5,1,8,3.761,76.53,0
100416,2,4,3.154,1.19,1,2,3,True,12.75,3,1,6,3.277,75.59,1
100417,4,2,3.072,27.04,4,1,2,True,6.97,4,2,5,3.431,56.31,0
100418,2,2,3.327,13.03,0,1,3,True,19.22,4,1,5,3.677,65.01,2
100419,1,4,2.852,10.3,3,1,3,True,8.87,4,0,5,2.98,50.93,2
100420,0,4,3.222,0.19,4,2,5,True,8.55,4,2,4,3.329,59.91,2
100421,0,2,3.522,5.42,1,1,2,False,8.6,4,0,3,3.814,74.13,2
100422,0,2,3.419,9.65,0,0,4,True,14.15,5,1,4,3.901,95.15,2
100423,4,2,3.536,9.4,0,0,5,False,7.76,6,1,6,3.908,83.95,2
100424,2,1,3.208,22.74,4,1,2,True,5.67,3,2,9,3.309,49.36,0
100425,4,3,2.7,6.48,0,1,2,False,9.4,3,1,4,2.982,77.84,1
100426,1,0,3.7,0.87,1,2,2,True,15.9,3,2,4,3.897,67.96,0
100427,2,2,2.59,1.51,4,2,4,False,6.18,5,1,4,2.636,67.0,1
100428,3,4,3.255,24.1,1,1,2,True,13.11,5,1,8,3.506,50.45,0
100429,2,4,3.485,0.5,0,2,2,False,5.06,1,0,2,3.499,54.9,1
100430,4,1,2.587,10.91,3,1,1,False,16.21,3,2,5,2.634,56.47,0
100431,4,2,3.615,10.74,3,0,4,True,11.84,4,1,5,4.0,72.92,2
100432,0,3,3.528,4.96,0,0,3,False,18.38,5,2,7,3.666,82.27,1
100433,1,1,3.741,40.0,0,1,3,False,10.03,9,1,6,3.84,87.04,0
100434,4,0,3.123,0.52,3,2,3,False,7.77,3,1,1,3.003,83.55,1
100435,4,0,3.547,19.83,4,2,3,True,4.36,4,2,6,3.473,89.44,0
100436,1,4,2.357,0.79,3,0,5,True,1.2,2,1,2,2.541,85.07,1
100437,4,0,3.222,14.46,1,0,3,False,11.37,2,1,3,3.435,100.0,2
100438,0,0,3.006,2.29,3,1,2,True,7.82,1,1,2,3.021,68.55,2
100439,1,1,3.086,21.41,1,2,5,True,10.72,6,1,4,3.191,81.04,0
100440,4,1,3.767,6.21,0,0,4,False,18.78,2,1,1,4.0,50.8,0
100441,4,3,2.601,32.96,3,0,3,True,21.07,6,2,7,3.043,67.04,0
100442,3,3,3.254,1.35,1,2,2,False,13.09,3,1,6,3.497,74.97,2
100443,2,0,3.498,9.74,0,1,3,False,20.2,4,1,5,3.985,70.1,1
100444,2,2,1.666,2.22,0,2,2,True,4.7,5,0,2,1.857,57.69,1
100445,0,0,3.585,6.84,1,0,3,False,11.89,3,1,4,3.862,93.1,2
100446,3,4,2.756,10.18,0,0,3,False,7.65,3,1,6,2.712,83.36,1
100447,3,4,2.113,12.12,4,0,3,False,19.39,3,1,6,2.52,94.84,1
100448,0,2,3.16,6.12,3,0,3,False,3.92,3,0,6,3.352,83.55,2
100449,2,0,3.675,0.1,1,1,3,True,11.15,2,1,6,3.598,50.77,1
100450,4,0,3.525,1.13,1,2,1,True,20.22,4,0,6,3.833,93.09,2
100451,0,2,3.459,2.26,0,2,5,False,14.33,1,1,5,3.436,60.82,2
100452,1,2,3.495,2.91,2,0,3,True,1.36,2,1,5,3.702,75.28,2
100453,2,4,3.343,7.81,2,2,4,True,11.67,3,1,4,3.291,98.75,1
100454,3,0,3.18,0.67,4,0,3,False,8.44,5,0,2,3.062,86.48,2
100455,4,1,3.211,6.08,3,0,4,False,15.85,1,1,7,3.604,87.71,0
100456,2,0,3.346,2.54,3,0,4,False,10.17,4,1,1,3.729,71.97,1
100457,4,3,3.705,17.5,0,2,4,True,7.27,6,2,8,3.646,94.39,0
100458,2,0,1.884,9.31,1,1,3,False,3.4,1,0,1,2.019,69.28,0
100459,4,2,3.269,19.65,0,2,3,True,2.98,5,2,10,3.448,66.22,0
100460,4,3,2.641,4.45,1,1,3,False,14.69,2,0,1,2.826,98.41,0
100461,4,3,3.377,40.0,0,0,3,True,6.17,7,1,3,3.736,92.03,0
100462,1,4,3.001,9.64,3,1,1,False,11.05,1,0,8,3.218,77.56,1
100463,1,0,3.393,3.59,0,0,5,True,17.59,3,1,5,3.366,93.31,1
100464,1,3,3.056,4.86,1,2,2,False,6.97,4,1,5,3.412,100.0,1
100465,3,2,2.388,7.65,2,0,4,True,7.48,4,0,1,2.568,88.47,0
100466,2,3,3.054,1.06,3,2,2,False,17.33,4,2,4,3.287,89.28,2
100467,4,3,2.792,11.98,1,2,1,False,17.23,5,2,6,2.94,75.15,2
100468,0,2,3.01,1.46,0,1,2,False,3.03,2,1,5,3.057,72.05,2
100469,4,1,2.343,18.38,1,1,3,True,13.86,6,1,3,2.321,80.7,0
100470,3,2,3.116,3.53,0,2,3,False,13.38,6,0,2,3.263,67.99,0
100471,4,3,2.874,23.26,3,1,1,True,17.67,6,1,4,3.375,84.04,0
100472,3,3,3.272,6.87,1,2,5,True,7.79,1,2,4,3.543,85.71,2
100473,4,2,3.751,2.1,1,1,2,True,11.26,2,1,6,3.902,93.14,1
100474,3,2,3.592,0.46,1,1,1,False,8.11,1,0,2,3.298,69.97,1
100475,1,3,2.759,9.92,1,1,2,False,11.33,2,1,3,3.065,79.69,1
100476,3,2,3.963,3.85,2,1,2,True,7.58,5,0,3,4.0,60.51,2
100477,4,2,3.476,3.15,1,2,2,False,11.22,3,0,1,3.746,78.48,1
100478,1,3,3.369,13.28,3,2,3,False,4.85,6,1,1,3.817,68.49,2
100479,3,0,2.73,9.24,4,2,1,False,1.0,4,1,4,2.576,83.45,0
100480,1,0,3.119,1.9,0,0,3,False,6.86,1,1,6,3.268,51.23,2
100481,1,0,3.297,4.1,4,2,3,True,16.34,4,2,6,3.494,70.97,1
100482,1,2,3.62,6.14,4,0,4,True,9.03,1,2,3,3.882,79.45,1
100483,2,1,3.525,0.84,4,1,1,False,5.6,2,2,4,3.665,81.43,2
100484,1,3,3.581,3.76,1,1,3,False,19.86,3,0,4,4.0,72.16,1
100485,1,1,3.624,4.7,1,1,3,False,17.31,5,2,6,4.0,73.92,2
100486,3,0,3.912,24.31,4,0,3,True,1.0,8,1,5,4.0,87.42,0
100487,4,3,2.411,9.2,3,1,1,True,20.59,3,0,4,2.576,68.24,2
100488,4,4,3.084,0.3,0,0,5,False,3.16,2,2,3,2.995,63.43,2
100489,3,0,3.336,25.56,4,0,4,False,16.86,5,1,5,3.518,53.11,0
100490,3,3,2.732,7.58,0,2,2,True,12.44,4,2,5,3.05,74.62,2
100491,2,0,3.468,1.1,4,1,1,False,18.14,2,2,3,3.987,71.58,1
100492,1,0,3.685,14.92,1,1,2,False,1.28,6,2,4,3.699,50.71,0
100493,4,4,2.988,31.2,2,2,3,True,4.52,8,1,6,2.539,38.81,0
100494,4,3,3.647,10.68,1,1,3,False,10.0,1,1,6,3.713,88.14,2
100495,2,2,3.575,20.45,3,0,3,True,24.91,4,1,3,4.0,67.51,2
100496,2,4,3.162,5.02,0,1,2,False,5.24,3,0,3,3.261,79.9,2
100497,1,0,3.411,0.46,0,2,2,False,6.95,2,0,2,3.242,69.79,2
100498,4,0,3.827,5.12,1,1,3,False,8.46,1,2,8,3.829,80.94,1
100499,3,0,3.469,10.8,4,0,4,True,7.64,3,2,6,3.307,77.39,2
100500,3,1,2.632,11.74,1,0,3,False,8.45,5,0,4,3.201,79.44,2
100501,1,1,3.245,8.44,4,1,2,True,9.37,4,2,2,3.474,80.31,2
100502,1,1,3.497,1.55,3,1,3,True,14.48,4,2,6,3.99,92.68,2
100503,2,3,2.693,1.51,0,0,3,False,7.94,2,2,1,3.012,95.61,1
100504,0,1,3.765,1.88,0,1,2,False,4.88,4,0,4,4.0,77.86,2
100505,1,3,1.941,0.59,0,1,2,True,10.38,1,2,4,2.072,63.26,2
100506,4,1,3.464,27.97,1,2,3,True,10.89,7,0,4,3.793,60.72,0
100507,3,3,2.875,3.36,4,0,4,False,15.83,5,1,2,3.166,88.53,2
100508,0,2,3.326,1.31,4,0,3,True,8.56,3,0,8,3.466,82.67,2
100509,3,4,1.793,10.81,1,2,1,True,7.36,4,0,5,1.746,82.63,1
100510,1,2,3.683,17.74,4,2,4,True,18.91,6,0,7,4.0,74.63,2
100511,1,2,1.979,4.07,3,1,1,True,9.57,1,0,4,2.304,69.81,2
100512,2,2,3.319,0.68,3,1,1,False,13.58,1,1,1,3.575,81.82,2
100513,3,3,2.902,7.83,1,1,3,False,10.61,2,1,3,3.372,66.52,2
100514,0,3,3.572,1.81,0,1,2,False,5.36,3,2,2,3.611,69.83,1
100515,4,0,2.515,6.87,3,2,3,False,9.15,5,2,1,2.519,77.48,2
100516,4,4,3.373,4.76,2,2,3,False,12.74,1,0,3,3.48,77.69,1
100517,2,1,2.702,0.92,0,0,4,True,19.84,2,1,2,3.106,100.0,2
100518,0,2,3.154,1.32,0,2,5,False,7.84,4,1,5,3.103,73.19,2
100519,3,4,2.457,26.89,1,0,4,True,12.26,4,1,3,3.053,88.93,2
100520,4,1,3.105,6.97,4,2,1,True,9.0,4,0,6,3.284,77.51,0
100521,1,4,3.552,26.78,0,1,2,False,15.39,8,2,9,3.496,60.37,0
100522,2,4,3.059,2.78,3,2,1,False,13.63,2,1,2,3.323,84.7,2
100523,3,4,3.408,6.77,4,1,3,False,11.18,4,1,1,3.594,72.82,2
100524,0,1,3.598,13.68,0,2,3,True,12.86,5,0,5,3.857,94.69,0
100525,0,3,2.492,0.28,0,0,4,False,1.14,2,0,4,2.442,74.58,2
100526,2,2,3.948,2.75,0,1,2,False,4.21,3,2,5,4.0,56.25,1
100527,2,1,2.959,8.82,2,2,3,False,7.11,5,0,7,2.976,62.25,0
100528,4,1,2.417,3.16,1,1,2,False,11.76,5,0,3,2.421,79.57,0
100529,4,3,2.819,24.32,1,2,1,True,10.44,5,0,5,2.917,63.29,0
100530,0,1,2.049,4.47,3,0,4,False,13.99,4,2,3,2.163,89.84,2
100531,0,3,3.674,7.95,0,2,3,True,10.7,4,2,1,3.912,87.06,1
100532,3,2,3.307,11.57,4,2,2,True,8.38,1,1,6,3.626,61.24,2
100533,3,2,2.675,4.31,2,1,2,False,10.32,4,2,3,2.991,56.6,1
100534,1,4,3.508,21.41,2,2,4,False,1.0,7,1,7,3.007,75.91,0
100535,0,0,3.393,2.2,4,1,2,False,14.84,1,1,4,3.554,74.42,2
100536,3,3,3.308,4.96,4,0,3,False,12.87,2,1,5,3.519,94.48,1
100537,0,0,2.847,1.63,2,1,2,False,8.73,4,1,3,2.861,70.28,1
100538,4,4,3.572,2.68,1,2,2,True,20.05,3,1,6,3.878,71.0,1
100539,2,4,2.247,4.61,0,2,3,False,17.36,3,1,6,2.442,64.97,2
100540,4,2,3.6,16.98,2,2,2,False,8.43,5,0,4,3.548,75.96,2
100541,3,4,2.953,17.3,4,2,2,True,4.11,6,1,4,3.221,80.75,2
100542,1,3,3.553,1.46,3,1,3,True,16.31,4,0,6,4.0,96.56,2
100543,4,1,3.228,5.02,1,0,3,False,14.34,2,1,2,3.911,94.55,2
100544,1,1,3.224,25.99,4,1,3,True,13.87,8,1,5,3.593,74.33,0
100545,1,2,3.255,1.05,0,1,2,False,14.75,2,1,3,3.514,63.37,0
100546,2,1,2.765,11.26,4,2,5,False,10.46,2,2,7,2.488,96.65,0
100547,4,4,3.128,4.78,3,2,4,False,10.22,5,1,2,3.155,64.51,2
100548,1,2,2.704,2.31,3,1,2,True,11.3,3,1,1,2.672,64.6,1
100549,1,4,3.126,3.22,3,0,5,True,22.73,3,1,4,3.718,85.38,2
100550,0,1,2.593,7.81,0,2,2,False,9.21,3,1,3,2.841,80.42,0
100551,1,0,2.802,10.93,3,1,2,False,7.01,2,1,4,2.857,53.97,2
100552,0,2,3.564,1.86,0,2,2,True,16.46,4,1,1,3.921,72.23,0
100553,1,3,3.387,7.39,1,0,5,True,19.15,3,2,5,3.986,97.7,1
100554,1,2,3.103,0.52,1,0,5,True,7.69,1,1,6,3.684,78.04,2
100555,3,0,2.794,19.12,4,0,3,False,1.2,8,0,3,2.856,59.54,1
100556,2,2,3.22,5.29,0,0,3,True,11.25,2,2,7,3.661,95.71,0
100557,4,3,2.741,40.0,1,1,3,True,12.49,10,1,8,3.095,70.23,0
100558,4,0,2.399,1.6,0,2,2,False,19.36,3,1,4,2.458,81.56,2
100559,0,3,2.496,4.35,3,2,3,True,10.04,3,1,2,2.902,80.77,2
100560,1,1,3.67,6.33,4,2,1,True,17.04,3,0,6,3.925,84.68,0
100561,1,1,3.648,4.5,2,0,4,True,14.93,3,1,4,3.806,89.3,2
100562,4,4,3.176,11.31,2,2,1,True,17.12,3,1,2,3.627,76.2,2
100563,4,0,2.926,6.68,2,1,2,False,9.26,5,1,6,3.193,77.36,1
100564,4,4,2.758,9.96,1,0,3,True,10.82,3,1,3,3.341,78.94,0
100565,2,3,3.143,20.04,4,0,4,True,14.03,2,1,4,3.553,83.45,2
100566,1,1,3.466,5.65,3,2,2,False,9.57,5,2,1,3.999,55.57,2
100567,2,1,3.295,13.22,3,0,5,False,13.57,4,0,4,3.395,89.07,2
100568,2,1,2.903,2.93,0,0,3,False,8.91,2,0,6,2.838,63.56,2
100569,3,3,2.887,2.17,1,2,2,False,14.06,3,2,7,3.22,63.84,1
100570,2,3,3.714,1.05,1,1,1,True,17.46,1,1,4,3.901,82.3,1
100571,1,0,3.114,8.21,2,1,1,False,10.61,4,0,2,3.049,68.1,1
100572,0,4,3.611,0.16,0,0,4,False,8.1,4,2,7,3.96,81.72,2
100573,2,1,2.134,0.93,0,1,3,False,7.7,1,0,6,2.108,57.84,2
100574,1,3,3.267,13.69,3,1,3,False,13.47,2,1,4,3.792,99.33,2
100575,0,2,3.758,11.52,2,0,4,False,22.34,6,1,7,4.0,100.0,0
100576,3,0,3.478,0.08,1,1,3,False,9.88,2,0,4,3.729,57.38,2
100577,4,4,2.423,33.38,1,1,2,True,15.5,9,2,10,2.853,71.0,0
100578,3,2,3.862,4.87,4,0,5,True,14.92,1,2,6,3.837,80.53,1
100579,2,1,3.607,2.44,0,0,5,False,2.1,5,1,4,3.731,91.56,0
100580,4,0,2.694,9.82,0,0,3,True,19.53,3,1,4,3.067,61.9,2
100581,2,0,2.751,1.7,0,0,5,True,1.0,2,2,2,2.884,81.22,2
100582,3,3,2.592,0.88,4,1,3,True,17.17,3,1,3,2.882,71.94,2
100583,2,4,2.945,14.35,0,0,3,False,17.4,2,0,3,3.379,98.6,2
100584,2,0,3.036,0.85,0,2,2,False,14.69,1,1,3,3.141,93.5,1
100585,1,0,3.135,3.44,4,2,2,True,11.75,4,0,1,3.345,68.1,2
100586,4,2,2.873,13.52,1,2,2,True,7.0,3,0,6,2.993,76.08,0
100587,4,2,3.832,29.44,2,2,1,False,17.4,8,0,10,3.795,58.92,0
100588,4,1,3.451,1.03,3,0,5,True,9.23,3,1,6,3.761,75.29,1
100589,4,2,3.494,12.67,1,2,2,False,12.66,3,2,6,3.706,86.72,2
100590,4,3,2.03,11.69,0,0,5,False,9.37,3,0,6,2.379,73.28,1
100591,4,0,2.498,3.32,1,2,3,True,12.91,4,0,5,2.58,76.11,1
100592,1,3,2.782,17.71,3,1,3,True,7.26,7,0,5,3.132,74.17,0
100593,4,3,3.524,5.92,1,2,1,True,10.59,4,1,3,3.96,75.25,1
100594,2,0,2.426,1.96,2,2,4,False,8.22,3,2,5,2.413,83.07,2
100595,3,3,3.42,5.58,1,0,3,False,15.01,2,1,4,3.815,98.12,2
100596,2,0,2.327,1.73,0,1,2,False,20.93,2,0,4,2.554,83.95,1
100597,1,2,3.215,9.47,3,0,3,False,5.85,3,1,4,3.15,87.07,1
100598,4,3,2.671,2.41,4,1,2,True,1.97,2,2,2,2.702,69.78,0
100599,4,3,3.757,20.74,2,0,4,True,15.23,4,2,5,3.698,83.05,0
100600,4,1,2.093,13.45,1,0,3,True,9.51,1,2,8,2.267,85.72,0
100601,4,1,3.7,40.0,1,2,2,True,3.79,9,2,10,3.756,55.5,0
100602,4,3,2.781,1.27,1,1,1,False,12.11,3,2,1,2.918,71.72,1
100603,4,1,2.768,2.13,3,1,1,False,8.13,4,2,3,2.795,62.96,2
100604,4,0,3.193,3.81,1,1,2,False,9.18,1,0,1,3.109,50.36,2
100605,4,4,3.431,3.77,1,1,2,True,13.24,4,1,3,3.489,71.15,2
100606,2,0,3.549,5.49,1,2,1,True,8.38,5,1,3,3.972,90.69,2
100607,4,4,3.69,28.42,1,2,3,True,7.43,4,1,1,3.706,50.9,0
100608,2,4,3.207,0.52,2,1,2,False,17.97,4,1,3,3.217,80.93,2
100609,1,1,3.173,32.17,0,2,3,True,10.35,8,1,6,3.536,85.01,0
100610,1,2,2.298,1.16,1,1,1,False,4.35,1,0,3,2.411,60.08,1
100611,4,3,3.662,3.39,1,0,5,False,18.95,1,0,5,4.0,100.0,1
100612,0,4,3.304,3.33,0,2,3,False,3.48,3,0,7,3.333,77.56,2
100613,1,2,3.095,6.13,3,2,3,False,16.96,4,1,2,3.261,74.29,2
100614,4,3,2.936,28.52,4,2,3,True,8.86,6,1,3,2.951,64.83,0
100615,3,4,3.152,6.01,4,0,5,True,20.22,2,1,5,3.238,75.56,2
100616,3,1,3.448,38.0,0,2,1,False,9.97,6,0,2,3.643,86.53,0
100617,4,0,3.114,37.28,1,0,3,False,7.62,8,1,6,3.329,80.04,0
100618,4,1,2.614,15.05,0,0,3,True,15.55,7,1,3,2.977,73.05,0
100619,0,0,3.69,2.04,3,2,1,False,12.18,1,0,2,3.682,73.21,1
100620,1,2,2.824,0.69,3,1,1,False,7.85,1,1,7,2.906,44.48,1
100621,4,1,2.88,9.33,4,2,4,False,12.03,2,1,4,2.903,60.21,2
100622,4,2,3.268,0.83,1,0,3,False,25.92,2,0,3,3.888,100.0,1
100623,2,2,2.126,1.65,0,2,3,False,6.99,2,0,4,2.448,87.21,1
100624,2,3,2.94,5.55,2,2,4,True,11.74,4,0,6,3.395,92.62,2
100625,1,4,3.51,13.83,4,1,2,True,6.63,6,0,4,3.811,71.73,1
100626,2,0,3.447,6.82,0,0,4,False,3.8,4,1,3,3.255,81.84,1
100627,2,4,2.866,23.14,2,1,1,True,6.04,3,0,2,2.797,55.98,0
100628,1,0,3.54,8.1,1,2,3,False,16.17,5,2,5,3.561,73.64,1
100629,4,1,2.717,0.7,4,2,5,False,21.5,1,0,4,2.83,79.71,1
100630,4,1,3.894,1.08,1,1,2,True,10.1,1,1,6,4.0,57.64,2
100631,1,4,3.419,7.6,3,2,5,False,12.18,4,1,3,3.674,75.6,2
100632,3,3,3.644,3.38,4,0,5,False,15.5,2,1,5,4.0,79.33,1
100633,1,0,3.656,5.57,3,0,3,False,14.22,3,1,3,3.8,69.21,0
100634,1,0,2.829,2.29,1,0,5,False,9.97,2,2,1,3.345,83.46,2
100635,4,3,3.096,7.49,4,1,3,True,12.14,3,2,8,3.143,84.48,1
100636,2,4,3.61,16.58,0,2,3,False,15.08,5,0,3,3.756,59.56,0
100637,1,0,3.748,12.22,2,1,3,False,9.87,5,0,6,4.0,84.04,1
100638,4,3,3.335,0.25,0,0,3,False,14.65,1,1,2,3.532,96.7,1
